name;id;factions;category;class;models;counter;miniature;idleEffect;moveEffect;rotationEffect;weaponEffect;deathEffect;antiSubEffect;antiAirEffect;chassis;available;expire;series;cost;supply;production;mp;ap;steps;fuel;strength;range;LOS;radar;shock;assault;bombardment;blast;cargo;carrier;transport;switch;spawn;torpedo;attack type;defense type;inf att;veh att;air sml att; air lrg att; nav sml att; nav lrg att; sub att;inf def;veh def;bomb def;air def;nav def;torp def;land def;traits;specialisation;construction
122mm_m1938_Finland;3053;finland,;land;artillery;122mm_m1938_Finland 0 0,;;;;towedheavy;rotmediumtow;ART_105mm_01_case;;;;tow;1/6/1938;1/6/1938;/;130;3;;1;1;1;;100;5;4;;15;1;;;;;horse_transport, finnish_truck;;;;artillery;infantry;9-6;9-6;;;;;;6;4;8;11;8;;;staticFire,noPurchase,slowRepair, transportRequired,;;
150mm_sFH_18_Finland;3076;finland,;land;artillery;150mm_sFH_18_Finland 0 0,;;;;towedheavy;rotmediumtow;art_155mm_04_case;;;;tow;1/6/1944;;;170;3;;1;1;1;;100;5;4;;15;2;;;;;horse_transport, finnish_truck;;;;artillery;infantry;10-8;10-8;;;;;;6;4;7;10;7;;;staticFire, transportRequired,;;
BT-42_ART;3077;finland,;land;artillery;BT-42_ART 0 0,;;;;altankmedium;rotalhtracks;ART_105mm_02;;;;track;6/10/1942;;;200;6;;8;1;1;;100;3;4;;10;1;;;;;;anti_tank:BT-42_AT;;;artillery;mechanical;9-6;9-6;;;;;;10;7;12;13;12;;;;;
40mm_bofors_aa_finland;3050;finland,;land;anti_air;40mm_Bofors_AA_Finland 0 0,;40mm_Bofors_AA_Finland;;;towedlight;rotaalmech;flaksingle_40mm;;;;tow;12/12/1939;;;50;2;;2;1;1;;100;2;4;;;;;;;;horse_transport, finnish_truck;;;;mechanical;infantry;2;1;11;10;;;;6;4;7;10;7;;;fixedFire,lightFreight,;;
75mm_Bofors_M1929_Finland;3051;finland,;land;anti_air;75mm_Bofors_M1929_Finland 0 0,;75mm_Bofors_M1929_Finland;;;towedheavy;rotaahmech;aa_90mm;;;;tow;16/12/1939;;;40;2;;1;1;1;;100;2;4;;;;;;;;horse_transport, finnish_truck;;;;mechanical;infantry;2;1;8;14;;;;7;4;9;11;9;;;fixedFire,fixedBase,;;
Landsverk_AntiII_AA;3052;finland,;land;anti_air;Landsverk_AntiII_AA 0 0,;Landsverk_AntiII_AA;;;axtankmedium;rotalhtracks;flakquad_20mm;;;;track;8/5/1942;;;80;4;;8;1;1;;100;2;4;;;;;;;;;anti_tank:Landsverk_AntiII_AT,;;;mechanical;mechanical;2;1;11;11;;;;10;8;10;12;10;;;;;
fokker_dxxi_Finland;3047;finland,;air;fighter;Fokker_DXXI_Finland 0 0,;;;;alf_veesin;;bomb;;;airwings50brown_01;wing;1/1/1938;1/1/1942;;70;3;;9;1;1;8;100;;3;6;;;;;;;;;;;small;small;4;3;7;7;2;1;;;;;8;10;;10;dogfighter,;;
MS_406_Finland;3048;finland,;air;fighter;MS_406_Finland;;;;axf_veesin;;strafeattack;;;air20mmho-5_01;wing;14/1/1939;1/1/1942;;75;3;;10;1;1;9;100;;3;6;;;;;;;;;;;small;small;4;3;8;9;2;1;;;;;8;10;;10;dogfighter,;;
p36_hawk_finland;3044;finland,;air;fighter;P36_Hawk_Finland 0 0,;;;;alf_veesin;;strafeattack;;;airwings50brown_01;wing;23/4/1938;1/1/1941;;70;3;;10;1;1;7;100;;3;6;;;;;;;;;;;small;small;4;2;7;8;2;1;;;;;8;11;;11;dogfighter,;;
F2A_Buffalo_finland;3010;finland,;air;fighter;F2A_Buffalo_Finland 0 0,;;;;alf_veesin;;strafeattack;;;airwings50brown_01;wing;14/4/1939;12/12/1941;;70;3;;10;1;1;8;100;;3;6;;;;;;;;;;;small;small;4;3;7;9;2;1;;;;;8;11;;11;dogfighter,;;
VL_Myrsky;3078;finland,;air;fighter;VL_Myrsky 0 0,;;;;alf_veesin;;strafeattack;;;airwings50brown_01;wing;5/8/1944;/;;90;3;;11;1;1;7;100;;3;6;;;;;;;;;;;small;small;4;4;10;10;2;1;;;;;11;11;;11;dogfighter,;;
Bf109_G_finland;3043;finland,;air;fighter;Bf109_G_Finland 0 0,;;;;axf_veesin;;strafeattack;;;air20mmho-5_01;wing;26/3/1942; 28/8/1944;;100;3;;13;1;1;8;100;;3;6;;;;;;;;;;;small;small;4;5;11;10;2;1;;;;;12;10;;12;dogfighter,;;
fokker_cx_Finland;3049;finland,;air;tactical_bomber;Fokker_CX_Finland 0 0,;;;;axf_veesin;;bomb;;;airdef77type92_01;wing;1/1/1935;;;80;3;;9;1;1;10;100;;3;6;5;;;;;;;;;;small;small;10;10;1;;7;4;;;;;5;12;;10;;;
Ju88_A_finland;3042;finland,;air;tactical_bomber;Ju88_Finland 0 0,;;;;axb_radtwin;;bombs;;;airdef77type92_01;wing;13/1/1939;/;;200;3;;10;1;1;17;100;;3;6;19;2;20;;;;;;;;small;small;5;5;2;;3;3;;;;;12;12;;13;;;
Blenheim_MkI_Finland;3041;finland,;air;strategic_bomber;Blenheim_MkI_Finland;;;;alb_radtwin;;bombs,0;;;airdef30m1919_dual,0;wing;1/1/1936;/;;80;3;;9;1;1;10;100;;3;6;10;1;9;;;;;;;;large;large;4;4;1;;2;2;;;;;8;9;;12;defensiveFire;;
Do17_Z_finland;3040;finland,;air;strategic_bomber;Do17_Z_Finland 0 0,;;;;axb_radtwin;;bombs;;;airdef77type92_01;wing;13/1/1939;10/4/1941;;150;3;;8;1;1;16;100;;3;6;12;1;15;;;;;;;;large;large;5;5;2;;3;3;;;;;10;10;;11;;;
Blackburn_Ripon;3079;finland,;air;recon;Blackburn_Ripon 0 0,;;Kingfisher;;alb_radsin;;bomb;;;airdef50m2an_01;wing;1/1/1932;;;20;1;;6;1;2;/;100;;3;6;;;;;;cruiser,battleship,carrier,;;;;;small;small;;;1;;;;;;;;5;12;;12;noSupply,defensiveFire,quickRetreat,limitlessFuel,noEntrench,floatPlane;;
MTB_Syoksy;3045;finland,;naval;destroyer;MTB_Syoksy 0 0,;;;;ptboatmove;rotptboats;M2Browning, 2;;;aatracers_x1, 2;shallow_draft;1/1/1929;;;15;2;3, land;4;1;1;;100;1;4;;;;;;;;;;;3, 2, 5;small;small;7;4;1;/;1;/;2;;;;7;3;/;7;concealable,torpedoImmune,hardToHit,broadside,;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
// POLAND;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
polish_infantry_39;4000;poland;land;infantry;Pol_Rifle_39 -0.01 -0.1, Pol_Grenade_39 -0.2 0.12, Pol_Rifle_39 0.2 0.1,;US_Infantry;;infantryidle,0;infantrymove;;infantryattack,0;;;;foot;19/2/1939;7/1/1940;infantry;25;3;;6;1;1;;100;;4;;;;;;;;polish_truck;;;;infantry;infantry;10;3-6;;;;;;10;9;13;14;13;;;concealable,lightTreaded,;;
polish_infantry_44;2244;poland;land;infantry;UK_Rifle_41 -0.01 -0.1, UK_Grenade_41 -0.2 0.12, UK_Rifle_41 0.2 0.1,;US_Infantry;;infantryidle,0;infantrymove;;infantryattack,0;;;;foot;9/2/1944;17/2/1945;infantry;50;3;;6;1;1;;100;;4;;;;;;;;polish_truck, free_polish_truck;;;;infantry;infantry;15;8-12;;;;;;15;11;13;14;13;;;concealable,lightTreaded,;;
polish_infantry_45;2245;poland;land;infantry;UK_Rifle_41 -0.01 -0.1, UK_Grenade_41 -0.2 0.12, UK_Rifle_41 0.2 0.1,;US_Infantry;;infantryidle,0;infantrymove;;infantryattack,0;;;;foot;17/2/1945;;infantry;60;3;;6;1;1;;100;;4;;;;;;;;polish_truck, free_polish_truck;;;;infantry;infantry;16;9-13;;;;;;16;11;13;14;13;;;concealable,lightTreaded,;;
polish_infantry_45;2360;poland;land;infantry;Pol_Rifle_39 -0.01 -0.1, Pol_Grenade_39 -0.2 0.12, Pol_Rifle_39 0.2 0.1,;US_Infantry;;infantryidle,0;infantrymove;;infantryattack,0;;;;foot;1/1/1945;;infantry;60;3;;6;1;1;;100;;4;;;;;;;;polish_truck, free_polish_truck;;;;infantry;infantry;16;8-12;;;;;;16;11;13;14;13;;;concealable,lightTreaded,noPurchase;;
polish_heavyinfantry_39;1255;poland;land;infantry;Pol_Heavy_HMG_39 -0.15 -0.1, Pol_Heavy_Grenade_39 -0.1 0.12, Pol_Heavy_SMG_39 0.15 0,;;;heavyinfantrysatchelidle;heavyinfantrymove;;HeavyInfantryBundleAttack;;;aamg;foot;;;heavyinfantry;45;4;;4;1;1;;100;;4;;;;;;;;polish_truck;weapon:Polish_MortarInfantry mortar;;;infantry;infantry;11;6-9;3;;;;;15;11;13;14;13;;;concealable,;;
polish_engineers_39;4001;poland;land;infantry;Pol_Flamethrower_39 0.14 -0.08, Pol_Engineer_39 -0.14 0.08,;Infantry;;engineeridle;engineermove;;engineerattack;;;;foot;1/1/1941;;engineers;20;2;;4;1;1;;100;;4;;10;7;;;;;polish_truck;;;;infantry;infantry;8-14;1-5;;;;;;8;9;13;14;13;;;explosives,bridgeBuilder,tunneling,concealable,minelayer,minesweeper,entrenchSupport,hexRepairer,;;
Polish_Paratroopers_44;2246;poland;land;infantry;UK_Para_SMG_41 -0.01 -0.1, UK_Para_Grenade_41 -0.2 0.12, UK_Para_SMG_41 0.2 0.1, ;Infantry;;infantryidle;paratroopermove;;paratrooperattack;;;;foot;1/6/1944;10/7/1945;paratroopers;140;4;;6;1;1;3;100;;4;;/;2;;;;;polish_truck, free_polish_truck;airlift:C47_Skytrain_Poland, ;;;infantry;infantry;17-20;8-12;/;;;;;17;12;13;14;13;;;explosives,tunneling,concealable,airborne, quickEntrench;;
Polish_Paratroopers_45;2247;poland;land;infantry;UK_Para_SMG_41 -0.01 -0.1, UK_Para_Grenade_41 -0.2 0.12, UK_Para_SMG_41 0.2 0.1, ;Infantry;;infantryidle;paratroopermove;;paratrooperattack;;;;foot;10/7/1945;;paratroopers;160;4;;6;1;1;3;100;;4;;/;2;;;;;polish_truck, free_polish_truck;airlift:C47_Skytrain_Poland, ;;;infantry;infantry;18-21;9-13;/;;;;;18;12;13;14;13;;;explosives,tunneling,concealable,airborne, quickEntrench;;
Polish_Cavalry;4002;poland;land;infantry;transport_horse_B -0.12 0.05, transport_horse 0.12 -0.03, Pol_Rifle_39 -0.12 0.05, Pol_Rifle_39 0.12 -0.03;Cavalry;;CavalryIdle;cavalrymove;CavalryRotate;cavalryattack;CavalryDeath;;;foot;1/1/1937;1/5/1941;;50;3;;6;1;1;;100;;4;;;;;;;;;;;;infantry;infantry;11-8;3;;;;;;9;8;12;12;13;;;rotateFormation;;
Polish_mortarinfantry;1323;poland;land;infantry;Pol_Mortar -0.01 -0.1, Pol_Heavy_Grenade_39 -0.2 0.12, Pol_Heavy_SMG_39 0.17 0.12,;;;MortarInfantryIdle;heavyinfantrymove;;MortarInfantryAttack;;;;foot;;;heavyinfantry;;4;;0;1;1;;100;2;4;;10;/;;;;;;instantRevert,;;;artillery;infantry;6-4;2-1;;;;;;14;11;13;14;13;;;noPurchase,noEditor,noRepair,concealable;;
polish_truck;4010;poland;land;transport_land;Fiat_621 0 0,;Type94_Truck;;;altruck;rotaltrucks;;;;;wheel;;1/7/1943;;30;1;;8;1;1;;100;;2;;;;;;;;;;;;mechanical;mechanical;/;/;;;;;;5;5;10;8;10;;;;;
free_polish_truck;4777;poland;land;transport_land;allied_truck;;;;altruck;rotaltrucks;;;;;wheel;1/7/1943;;;30;1;;8;1;1;;100;;2;;;;;;;;;;;;mechanical;mechanical;/;/;;;;;;5;5;10;8;10;;;;;
TKS;4007;poland;land;tank;TKS 0 0,;Type94_Tankette;;;axtankette;rotaxtankettes;type97lmg;;;;track_light;1/1/1937;;;45;3;;8;1;2;;100;;4;;;;;;;;;;;;mechanical;mechanical;9-7;2;;;;;;8;4;16;14;16;;;lightTreaded,;;
Renault_FT-17_Poland;1187;poland;land;tank;Renault_FT-17_Poland 0 0, ;Renault_FT-17;;;altanklightvearly;rotalltanks;AT_37mm_03;;;;track_light;;1/7/1940;;55;4;;5;1;1;;100;;4;;;;;;;;;;;;mechanical;mechanical;10-5;6-10;;;;;;9;7;16;14;18;;;;;
vickers_mke_poland;4008;poland;land;tank;Vickers_MkE_Poland 0 0,;Vickers_MkE_Finland;;;altanklightvearly;rotalltanks;AT_47mm_01_MG;;;;track_light;1/2/1933;;;65;4;;8;1;1;0;100;;4;;;;;;;;;;;;mechanical;mechanical;18;9-13;;;;;;18;12;16;15;16;;;noPurchase,;;
7TP_dw;4009;poland;land;tank;7TP_dw 0 0,;T26_M1933;;;altanklightearly;rotalltanks;TwinM1917Browning;;;;track_light;1/1/1937;;;65;4;;8;1;1;0;100;;4;;;;;;;;;;;;mechanical;mechanical;12-7;2-3;;;;;;10;6;14;15;16;;;;;
7TP_jw;1185;poland;land;tank;7TP_jw 0 0,;T26_M1933;;;altanklightearly;rotalltanks;AT_47mm_01_MG;;;;track_light;1/1/1938;;;65;4;;8;1;1;0;100;;4;;;;;;;;;;;;mechanical;mechanical;10-5;7-10;;;;;;10;6;15;15;16;;;;;
37mm_Bofors_poland;4003;poland;land;anti_tank;37mm_Bofors_Poland 0 0,;;;;towedlight;rotlighttow;at_37mm_02_case;;;;tow;12/7/1939;1/1/1943;;30;2;;2;1;1;0;100;;4;;;;;;;;horse_transport, polish_truck;;;;mechanical;infantry;2;8-10;;;;;;6;10;10;10;10;;;concealable,defensive,;;
75mm_wz1902;4004;poland;land;artillery;75mm_wz1902 0 0,;;;;towedheavy;rotmediumtow;art_75mm_01;;;;tow;1/1/1936;;;80;3;;1;1;1;0;100;5;4;;10;1;;;;;horse_transport, polish_truck;;;;artillery;infantry;8-4;8-4;;;;;;6;4;7;10;7;;;staticFire,;;
105mm_wz29;4005;poland;land;artillery;105mm_wz29 0 0,;100mm_Type92_ART;;;towedheavy;rotmediumtow;art_105mm_01_case;;;;tow;1/1/1937;;;110;3;;1;1;1;0;100;5;4;;10;1;;;;;horse_transport, polish_truck;;;;artillery;infantry;9-6;9-6;;;;;;6;4;8;11;8;;;staticFire,;;
40mm_Bofors_AA_Poland;4006;poland;land;anti_air;40mm_Bofors_AA_Poland 0 0,;40mm_Bofors_AA_Finland;;;towedlight;rotaalmech;flaksingle_40mm;;;;tow;12/12/1939;;;40;2;;2;1;1;0;100;2;4;;;;;;;;horse_transport, polish_truck,free_polish_truck;;;;mechanical;infantry;2;1;11;10;;;;6;4;7;10;7;;;fixedFire,;;
PZL_11;4011;poland;air;fighter;PZL_11 0 0,;Ki-27;;;Al_EarlyFast_RadSin;;strafeattack,0;;;air20mmho-5_01,0;wing;1/1/1934;1/1/1941;;65;3;;8;1;1;7;100;;3;6;;;;;;;;;;;small;small;5;3;6;7;3;2;;;;;5;10;;10;dogfighter,;;
PZL_23B;4012;poland;air;tactical_bomber;PZL_23B 0 0,;Ki-30;;;alb_radsin;;bomb,0;;;airdef77type92_01,0;wing;16/9/1938;1/1/1942;;70;3;;10;1;1;13;100;;3;6;5;;;;;;;;;;small;small;11;10;2;;6;4;;;;;6;11;;12;defensiveFire,;;
PZL_37B;1186;poland;air;strategic_bomber;PZL_37B;Ilyushin_DB-3_China;;;axb_radtwin;;bombs,0;;;airdef77type92_01,0;wing;1/5/1937;;;100;3;;8;1;1;16;100;;3;6;16;2;20;;;;;;;;large;large;6;6;1;;2;3;;;;;9;10;;10;minelayer,defensiveFire;;
C47_Skytrain_Poland;2250;poland;air;transport_air;C47_Britain 0 0, ;;;;alairt;;;;;;wing;/;/;;/;0;;7;1;1;15;100;;3;6;;;;;;;;;;;large;large;;;;;;;;;;;10;11;;10;noPurchase,transportAir,;;
DD_Wicher;3102;poland;naval;destroyer;DD_Wicher;DD_E-Class;;;shipsmallmove;rotaxshipssmall;quad5inch_01;;depthcharge;aatracers_x2;shallow_draft;;;;45;3;4, land;4;1;1;;100;4;4;;5;;;;;;;;;5, 2, 10;small;small;8;8;4;1;14;14;5;;;;10;13;17;10;broadside,sonar,hardToHit,;;
Sub_Orzel;3100;poland;naval;submarine;Sub_Orzel;;;;surfacedmove;rotsubslgsurf;single3inch_01;;;aatracers_x1;shallow_draft;3/6/1940;;;60;2;2, land;3;1;1;3;100;1;4;;;;;;;;;submerge:sub_type_vii_C_submerged,;;3, 2, 10;small;small;4;4;2;;3;2;/;;;;6;4;13;6;noPurchase,noEditor,submergable,noCapture,broadside,;;
Sub_Orzel_submerged;3101;poland;naval;submarine;Sub_Orzel_submerged;;;;submergedmove;rotsubslgsubmerged;torpedodual;;;;submerged;3/6/1940;;;60;2;2, land;2;1;1;3;100;3;2;;;;;;;;;surface:sub_type_vii_C,;;3, 2, 10;submarine;submarine;;;;;;;;;;;;2;;;submerged,noCapture,;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
// NORWAY;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Norwegian_infantry_40;4020;norway;land;infantry;Fin_Rifle_39 -0.01 -0.1, Fin_Molotov_39 -0.2 0.12, Fin_Rifle_39 0.2 0.1,;US_Infantry;;infantryidle,0;infantrymove;;infantryattack,0;;;;foot;1/1/1939;1/1/1941;infantry;25;3;;6;1;1;;100;;4;;;;;;;;;;;;infantry;infantry;11;4-8;;;;;;11;9;13;14;13;;;concealable,lightTreaded,;;
Norwegian_heavyinfantry_40;4025;norway;land;infantry;Fin_Heavy_HMG_39 -0.15 -0.1, Fin_Heavy_Grenade_39 -0.1 0.12, Fin_Heavy_SMG_39 0.15 0,;;;heavyinfantrysatchelidle;heavyinfantrymove;;HeavyInfantryBundleAttack;;;aamg;foot;;;heavyinfantry;50;4;;4;1;1;;100;;4;;;;;;;;;weapon:Norwegian_mortarinfantry mortar;;;infantry;infantry;12;7-10;3;;;;;16;11;13;14;13;;;concealable,;;
Norwegian_engineers_40;4021;norway;land;infantry;Fin_Flamethrower_39 0.14 -0.08, Fin_Engineer_39 -0.14 0.08,;Infantry;;engineeridle;engineermove;;engineerattack;;;;foot;1/1/1941;;engineers;25;2;;4;1;1;;100;;4;;10;7;;;;;;;;;infantry;infantry;9-15;2-6;;;;;;9;9;13;14;13;;;explosives,bridgeBuilder,tunneling,concealable,minelayer,minesweeper,entrenchSupport,hexRepairer,;;
Norwegian_mortarinfantry;1324;norway;land;infantry;Fin_Mortar -0.01 -0.1, Fin_Heavy_Grenade_39 -0.2 0.12, Fin_Heavy_SMG_39 0.17 0.12,;;;MortarInfantryIdle;heavyinfantrymove;;MortarInfantryAttack;;;;foot;;;heavyinfantry;;4;;0;1;1;;100;2;4;;10;/;;;;;;instantRevert,;;;artillery;infantry;6-4;2-1;;;;;;14;11;13;14;13;;;noPurchase,noEditor,noRepair,concealable;;
75mm_feltkanon_m1901_AT;4023;norway;land;anti_tank;75mm_feltkanon_m1901_AT 0 0,;;;;towedheavy;rotmediumtow;AT_75mm_01;;;;tow;1/1/1936;;;80;3;;1;1;1;0;100;;4;;;;;;;;horse_transport,;anti_tank:75mm_feltkanon_m1901_ART;;;mechanical;infantry;2;8-10;;;;;;7;10;7;10;7;;;staticFire,;;
75mm_feltkanon_m1901_ART;4022;norway;land;artillery;75mm_feltkanon_m1901_ART 0 0,;;;;towedheavy;rotmediumtow;art_75mm_01;;;;tow;1/1/1936;;;80;3;;1;1;1;0;100;5;4;;10;1;;;;;horse_transport,;artillery:75mm_feltkanon_m1901_AT;;;artillery;infantry;8-4;8-4;;;;;;6;4;7;10;7;;;staticFire,;;
40mm_bofors_aa_norway;4024;norway;land;anti_air;40mm_Bofors_AA_Norway 0 0,;40mm_Bofors_AA_Finland;;;towedlight;rotaalmech;flaksingle_40mm;;;;tow;12/12/1939;;;40;2;;2;1;1;0;100;2;4;;;;;;;;horse_transport,;;;;mechanical;infantry;2;1;11;10;;;;6;4;7;10;7;;;fixedFire,;;
Gladiator_Norway;4026;norway;air;fighter;Gladiator_Norway;gladiator;;;al_earlyfast_radsin;;strafeattack,0;;;air20mmho-5_01,0;wing;23/2/1937;1/1/1941;;65;2;;8;1;1;8;100;;3;6;;;;;;;;;;;small;small;4;2;6;7;1;1;;;;;6;8;;8;dogfighter,;;
DD_Sleipner;4027;norway;naval;destroyer;DD_Sleipner;DD_E-Class;;;shipsmallmove;rotaxshipssmall;dual5inch_01;;depthcharge;aatracers_x2;shallow_draft;;;;45;3;4, land;4;1;1;;100;3;4;;3;;;;;;;;;5, 2, 8;small;small;8;8;4;1;10;10;5;;;;10;13;17;10;broadside,sonar,hardToHit,;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
// BELGIUM;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Belgian_Infantry_40;4040;belgium;land;infantry;Fra_Rifle_40 -0.01 -0.1, Fra_Grenade_40 -0.2 0.12, Fra_Rifle_40 0.2 0.1, ;;;infantryidle,0;infantrymove;;infantryattack,0;;;;foot;1/1/1939;1/1/1941;infantry;25;3;;6;1;1;;100;;4;;;;;;;;Belgian_Truck;;;;infantry;infantry;11;4-8;;;;;;11;9;13;14;13;;;concealable,lightTreaded,;;
Chasseurs_Ardennais;4041;belgium;land;infantry;Fra_Mount_Rifle_40 -0.01 -0.1, Fra_Mount_Grenade_40 -0.2 0.12, Fra_Mount_Rifle_40 0.2 0.1, ;;;infantryidle,0;infantrymove;;infantryattack,0;;;;ski;1/1/1939;1/1/1941;infantry;50;3;;6;1;1;;100;;4;;;;;;;;Belgian_Truck;;;;infantry;infantry;12;4-8;;;;;;12;10;13;14;13;;;concealable,lightTreaded,;;
Belgian_Truck;4047;belgium;land;transport_land;FN_63;;;;altruck;rotaltrucks;;;;;wheel;;;;30;1;;8;1;1;;100;;2;;;;;;;;;;;;mechanical;mechanical;/;/;;;;;;5;5;10;8;10;;;;;
T13_B3;4046;belgium,;land;anti_tank;T13_B3 0 0, ;;;;axtanklight;rotaxltanks;at_37mm_04;;;;track;;;;80;6;;10;1;1;;100;;4;;;;;;;;;;;;mechanical;mechanical;5-3;10-12;;;;;;8;6;13;13;13;;;weakFlanks, heavyTreaded,;;
75mm_mle1897_ART_Belgium;4044;belgium;land;artillery;75mm_mle1897_ART_Belgium;;;;towedheavy;rotmediumtow;art_75mm_01,0;;;;tow;;;;80;2;;1;1;1;;100;5;4;;10;1;;;;;horse_transport, Belgian_Truck,;;;;artillery;infantry;8-4;8-4;;;;;;6;4;7;7;7;;;staticFire,;;
75mm_Bofors_m1934;4042;belgium;land;artillery;75mm_Bofors_m1934 0 0,;;;;towedheavy;rotmediumtow;art_75mm_01;;;;tow;1/1/1936;;;80;3;;1;1;1;0;100;5;4;;10;1;;;;;horse_transport, Belgian_Truck,;;;;artillery;infantry;8-4;8-4;;;;;;6;4;7;10;7;;;staticFire,;;
40mm_Bofors_AA;4045;belgium;land;anti_air;40mm_Bofors_AA 0 0,;;;;towedlight;rotaalmech;flaksingle_40mm;;;;tow;12/12/1939;;;40;2;;2;1;1;0;100;2;4;;;;;;;;horse_transport, Belgian_Truck,;;;;mechanical;infantry;2;1;11;10;;;;6;4;7;10;7;;;fixedFire,;;
Gladiator_Belgium;4050;belgium;air;fighter;Gladiator_Belgium;;;;al_earlyfast_radsin;;strafeattack,0;;;air20mmho-5_01,0;wing;23/2/1937;1/1/1941;;65;2;;8;1;1;8;100;;3;6;;;;;;;;;;;small;small;4;2;6;7;1;1;;;;;6;8;;8;dogfighter,;;
Fairey_Battle_Belgium;4051;belgium;air;tactical_bomber;Fairey_Battle_Belgium 0 0,;;;;AlB_VeeSin;;bomb;;;AirDef30M1919_01;wing;5/6/1937;10/1/1943;;120;3;;8;1;1;11;100;;3;6;5;;;;;;;;;;small;small;10;10;2;;6;5;;;;;6;9;;9;defensiveFire,;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
// GREECE;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Greek_infantry_41;1311;greece;land;infantry;Fra_Rifle_40 -0.01 -0.1, Fra_Grenade_40 -0.2 0.12, Fra_Rifle_40 0.2 0.1, ;US_Infantry;;infantryidle,0;infantrymove;;infantryattack,0;;;;foot;12/1/1941 ;16/1/1942;infantry;30;3;;6;1;1;;100;;4;;;;;;;;;;;;infantry;infantry;12;5-9;;;;;;12;9;13;14;13;;;concealable,lightTreaded,;;
Greek_heavyinfantry_41;1312;greece;land;infantry;Fra_Heavy_HMG_40 -0.01 -0.1, Fra_Heavy_Grenade_40 -0.2 0.12, Fra_Heavy_SMG_40 0.17 0.12,;;;heavyinfantrysatchelidle;heavyinfantrymove;;HeavyInfantryBundleAttack;;;aamg;foot;18/3/1941 ;23/3/1942;heavyinfantry;60;4;;4;1;1;;100;;4;;/;/;;;;;;weapon:Greek_MortarInfantry mortar;;;infantry;infantry;13;8-11;3;;;;;17;11;13;14;13;;;concealable,;;
Greek_engineers_41;1313;greece;land;infantry;Fra_Flamethrower_40 0.14 -0.08, Fra_Engineer_40 -0.14 0.08,;Infantry;;engineeridle;engineermove;;engineerattack;;;;foot;18/11/1941;4/12/1942;engineers;30;2;;4;1;1;;100;;4;;10;7;;;;;;;;;infantry;infantry;10-16;2-7;;;;;;10;9;13;14;13;;;explosives,bridgeBuilder,tunneling,concealable,minelayer,minesweeper,entrenchSupport,hexRepairer,;;
Greek_mortarinfantry;1325;greece;land;infantry;Fra_Mortar -0.01 -0.1, Fra_Heavy_Grenade_40 -0.2 0.12, Fra_Heavy_SMG_40 0.17 0.12,;;;MortarInfantryIdle;heavyinfantrymove;;MortarInfantryAttack;;;;foot;;;heavyinfantry;;4;;0;1;1;;100;2;4;;10;/;;;;;;instantRevert,;;;artillery;infantry;6-4;2-1;;;;;;14;11;13;14;13;;;noPurchase,noEditor,noRepair,concealable;;
l3_33_Greece;1245;greece;land;recon;L3_33_Greece 0 0, ;;;;axacar;rotaxcars;BredaM30LMG;;;;track_light;1/1/1933;1/1/1935;;40;4;;8;1;2;0;100;;4;;;;;;;;;;;;mechanical;mechanical;9-5;2;;;;;;8;5;16;14;16;;;;;
37mm_pak36_Greece;1246;greece;land;anti_tank;37mm_Pak36_Greece 0 0, ;;;;towedlight;rotlighttow;at_37mm_03;;;;tow;1/1/1936;6/10/1940;;30;2;;2;1;1;;100;;4;;;;;;;;horse_transport,;;;;mechanical;infantry;2;9-10;;;;;;6;10;10;8;10;;;concealable,defensive,lightFreight,;;
